11/09/2021,44522,12:22:02,0,13,15,5,11,13,7,11,1631388122708
11/09/2021,44523,12:22:03,5,12,7,5,9,10,15,12,1631388123709
11/09/2021,44524,12:22:04,7,12,12,8,11,16,16,11,1631388124721
11/09/2021,44525,12:22:05,3,15,15,6,10,11,10,9,1631388125740
11/09/2021,44526,12:22:06,7,16,9,8,9,13,14,12,1631388126751
11/09/2021,44527,12:22:07,8,13,14,7,11,11,8,8,1631388127764
11/09/2021,44528,12:22:08,9,10,12,7,10,10,9,10,1631388128775
11/09/2021,44529,12:22:09,1,16,10,5,11,11,14,6,1631388129789
11/09/2021,44530,12:22:10,3,18,10,5,11,13,10,17,1631388130804
11/09/2021,44531,12:22:11,6,17,8,7,11,11,19,11,1631388131806
11/09/2021,44532,12:22:12,3,16,12,9,10,10,19,15,1631388132819
11/09/2021,44533,12:22:13,5,16,12,8,11,15,10,6,1631388133833
11/09/2021,44534,12:22:14,1,17,7,9,10,16,9,15,1631388134839
11/09/2021,44535,12:22:15,9,9,15,5,9,15,18,12,1631388135847
11/09/2021,44536,12:22:16,7,16,11,7,11,15,11,10,1631388136858
11/09/2021,44537,12:22:17,6,17,14,7,11,14,9,10,1631388137871
11/09/2021,44538,12:22:18,7,8,7,5,11,13,19,9,1631388138884
11/09/2021,44539,12:22:19,2,11,10,7,10,10,19,8,1631388139895
11/09/2021,44540,12:22:20,7,18,14,9,9,12,17,15,1631388140905
11/09/2021,44541,12:22:21,0,11,7,9,11,11,7,5,1631388141918
11/09/2021,44542,12:22:22,9,12,14,6,10,14,17,6,1631388142932
11/09/2021,44543,12:22:23,8,8,7,5,11,14,14,15,1631388143940
11/09/2021,44544,12:22:24,10,10,13,7,10,10,10,13,1631388144951
11/09/2021,44545,12:22:25,8,15,7,4,9,13,19,17,1631388145964
11/09/2021,44546,12:22:26,7,13,11,9,10,14,8,12,1631388146976
11/09/2021,44547,12:22:27,5,15,14,4,11,13,14,6,1631388147991
11/09/2021,44549,12:22:29,10,9,9,7,9,11,9,12,1631388149001
11/09/2021,44550,12:22:30,5,10,10,8,11,14,10,15,1631388150015
11/09/2021,44551,12:22:31,8,12,8,8,9,11,9,15,1631388151031
11/09/2021,44552,12:22:32,0,12,15,6,9,13,16,6,1631388152047
11/09/2021,44553,12:22:33,8,8,9,4,9,14,7,4,1631388153054
11/09/2021,44554,12:22:34,0,16,13,7,10,11,18,8,1631388154063
11/09/2021,44555,12:22:35,0,11,7,9,11,16,15,10,1631388155078
11/09/2021,44556,12:22:36,3,11,7,4,9,15,14,4,1631388156093
11/09/2021,44557,12:22:37,7,12,11,7,11,10,18,9,1631388157108
11/09/2021,44558,12:22:38,2,16,10,9,9,12,15,5,1631388158116
11/09/2021,44559,12:22:39,1,11,8,6,11,10,15,6,1631388159131
11/09/2021,44560,12:22:40,2,15,11,4,10,13,13,10,1631388160146
11/09/2021,44561,12:22:41,10,11,12,4,11,15,16,7,1631388161153
11/09/2021,44562,12:22:42,6,18,13,4,11,13,18,15,1631388162166
11/09/2021,44563,12:22:43,5,12,14,6,9,10,13,18,1631388163188
11/09/2021,44564,12:22:44,2,16,14,6,11,13,12,18,1631388164274
11/09/2021,44565,12:22:45,0,14,9,6,11,15,10,16,1631388165312
11/09/2021,48951,13:35:51,10,9,10,5,11,13,8,4,1631392551876
11/09/2021,48954,13:35:54,7,18,8,6,11,13,13,15,1631392554069
11/09/2021,48955,13:35:55,5,15,15,8,10,16,14,13,1631392555279
11/09/2021,48956,13:35:56,8,10,8,6,11,11,15,17,1631392556333
11/09/2021,48957,13:35:57,8,14,11,7,9,16,8,9,1631392557369
11/09/2021,48958,13:35:58,1,12,14,6,10,15,9,11,1631392558398
11/09/2021,48959,13:35:59,3,10,7,8,9,15,19,6,1631392559410
11/09/2021,48960,13:36:00,0,13,14,4,9,13,12,12,1631392560423
11/09/2021,48961,13:36:01,1,13,8,9,9,12,10,18,1631392561430
11/09/2021,48962,13:36:02,8,16,10,8,10,14,11,18,1631392562443
11/09/2021,48963,13:36:03,0,12,8,8,9,10,13,8,1631392563448
11/09/2021,48964,13:36:04,10,12,10,6,9,12,9,6,1631392564461
11/09/2021,48965,13:36:05,5,9,11,4,11,12,19,15,1631392565467
